,0,1
0,32.39999865718717,29792.771655103676
1,32.39999865718717,29792.771655103676
2,32.39999865718717,29792.771655103676
3,32.39999865718717,29225.75076383503
4,30.447220239503228,28795.701990277426
5,30.447220239503228,28795.701990277426
6,30.447220239503228,28795.701990277426
7,29.975454626342735,27372.69793287047
8,29.74517650611459,26772.246596939458
9,28.19265784333655,26390.470153900784
10,28.19265784333655,26390.470153900784
11,28.133520022177173,26390.470153900784
12,28.031447483096166,26100.726768504705
13,26.323505280355768,24631.850034517043
14,24.62313122730783,24631.850034517043
15,24.62313122730783,23558.06757968011
16,24.62313122730783,22305.411811416856
17,24.62313122730783,22305.411811416856
18,24.05546440971637,22305.411811416856
19,23.55133319363048,22305.411811416856
20,23.55133319363048,20355.437685471796
21,22.68163233114777,20355.437685471796
22,22.60229284106525,20355.437685471796
23,21.97464577593105,20345.442710714164
24,21.418548069906837,20345.442710714164
25,21.418548069906837,20345.442710714164
26,21.085023385616875,19145.71929770656
27,19.78787237357409,19145.71929770656
28,19.5182307231829,19118.474724175383
29,19.5182307231829,19118.474724175383
30,19.451111191917963,19118.474724175383
31,18.648555258772948,19101.760403748907
32,18.401528683536664,19100.841976205986
33,18.401528683536664,19100.841976205986
34,18.401528683536664,18830.989161449197
35,16.799483837490598,17854.69315252904
36,16.799483837490598,17854.69315252904
37,16.799483837490598,17569.72521589089
38,16.799483837490598,17528.497217982927
39,16.799483837490598,17528.497217982927
40,16.13779444029239,16948.675366245057
41,16.13779444029239,16948.675366245057
42,15.953379810520623,16097.176855279688
43,15.953379810520623,16041.344939426184
44,15.953379810520623,15767.989823999389
45,15.953379810520623,15206.662865411154
46,15.673695484341392,15206.662865411154
47,15.511226737723906,15008.06525935482
48,15.403080623735901,15008.06525935482
49,15.189274747913093,15008.06525935482
50,15.189274747913093,15008.06525935482
51,14.289822685564026,14117.218853248505
52,14.11624391332969,14117.218853248505
53,14.11624391332969,13021.222977928575
54,13.671843366055155,13021.222977928575
55,13.671843366055155,13021.222977928575
56,13.54148078924376,13021.222977928575
57,13.434098757902628,13021.222977928575
58,13.124177913033176,13021.222977928575
59,13.124177913033176,12643.312047458785
60,12.601107202685789,12597.964386651993
61,12.601107202685789,12559.44872892505
62,12.601107202685789,12391.398536859942
63,12.347487699379823,12391.398536859942
64,12.347487699379823,12337.513768170393
65,11.935232479464696,11724.207927199923
66,11.935232479464696,11548.44365941636
67,11.935232479464696,11175.126223620155
68,11.935232479464696,11083.640662751997
69,11.616921962717361,10323.423568232825
70,11.616921962717361,10323.423568232825
71,11.616921962717361,10323.423568232825
72,11.394257424963008,10323.423568232825
73,10.812715677376003,10221.867928694184
74,10.15356608443281,10221.867928694184
75,10.15356608443281,10221.867928694184
76,10.15356608443281,9952.602002946138
77,10.15356608443281,9952.602002946138
78,10.15356608443281,9865.857387055146
79,10.15356608443281,9832.776624318733
80,9.74752634157359,9832.776624318733
81,9.74752634157359,9831.060338333964
82,9.74752634157359,9782.123508729008
83,9.74752634157359,9480.813605050824
84,9.74752634157359,9272.59163227368
85,9.49269762530001,8538.303732961243
86,9.34778824086173,8538.303732961243
87,9.34778824086173,8538.303732961243
88,9.34778824086173,8538.303732961243
89,9.275089511735255,8538.303732961243
90,9.163573904532152,8538.303732961243
91,9.030146958083861,8538.303732961243
92,8.542285165848238,8533.34558743757
93,8.542285165848238,8327.091294594888
94,8.542285165848238,8170.92107589596
95,8.542285165848238,8170.92107589596
96,8.542285165848238,8170.92107589596
97,8.045747286292405,7857.326269178807
98,8.045747286292405,7857.326269178807
99,7.134441998880151,7782.798349351247
100,6.983050750486399,7592.354407631684
101,6.983050750486399,7494.853414118467
102,6.983050750486399,7494.853414118467
103,6.983050750486399,7494.853414118467
104,6.945603826601255,7494.853414118467
105,6.945603826601255,7225.07351972522
106,6.802819367266418,7182.161742141708
107,6.802819367266418,7022.404299991863
108,6.518120972593611,7010.688159118224
109,6.286219727125382,7010.688159118224
110,6.286219727125382,6572.347985906794
111,6.286219727125382,6375.062318447274
112,6.188055048839435,6375.062318447274
113,6.172649366852225,6375.062318447274
114,6.172649366852225,6375.062318447274
115,6.104269693221989,6375.062318447274
116,6.104269693221989,6158.666624506745
117,6.104269693221989,6158.666624506745
118,5.9561680455852635,5877.9347858627925
119,5.855574589527612,5877.9347858627925
120,5.855574589527612,5702.328859536011
121,5.818725414589486,5702.328859536011
122,5.5656038665868905,5519.951580173525
123,5.5656038665868905,5519.951580173525
124,5.551814490702373,5519.951580173525
125,5.537024032983493,5519.951580173525
126,5.414819272687682,5506.141639089438
127,5.414819272687682,5505.6508270936765
128,5.414819272687682,5265.745391408878
129,5.414819272687682,5265.745391408878
130,5.329155914801438,5189.897909410636
131,5.205332492839721,5189.897909410636
132,5.205332492839721,5025.598433872941
133,5.130227354183411,4767.623164412653
134,5.130227354183411,4604.227567025016
135,5.038652379385972,4604.227567025016
136,4.888916517476685,4604.227567025016
137,4.888916517476685,4604.227567025016
138,4.726216313104449,4515.558380938095
139,4.726216313104449,4515.558380938095
140,4.726216313104449,4515.558380938095
141,4.726216313104449,4292.466843446395
