,0,1
0,32383.165625450874,17882.487013098507
1,32383.165625450874,16939.7940651194
2,32350.197256345673,16493.622456770987
3,29829.819197358484,16493.622456770987
4,29829.819197358484,16493.622456770987
5,29790.21276300166,16493.622456770987
6,29489.233621430343,16493.622456770987
7,28402.55816644195,16493.622456770987
8,28402.55816644195,16493.622456770987
9,26905.524830946455,16493.622456770987
10,25852.90818328214,16493.622456770987
11,25852.90818328214,16420.4450190481
12,25852.90818328214,16420.4450190481
13,25440.797986577265,16420.4450190481
14,25440.797986577265,16420.4450190481
15,25440.797986577265,16311.639871645799
16,25056.19173728608,16311.639871645799
17,24578.037437354727,16172.017139539756
18,24578.037437354727,15998.169431178441
19,24268.552927415203,15998.169431178441
20,24042.284967535397,15998.169431178441
21,22824.454119221296,15998.169431178441
22,22824.454119221296,15836.778382997458
23,22810.216436067298,15836.778382997458
24,21687.719657581594,15456.832080132033
25,21687.719657581594,15456.832080132033
26,20827.348101968677,15456.832080132033
27,20827.348101968677,15456.832080132033
28,20626.199634296117,15456.832080132033
29,19339.841758087845,15456.832080132033
30,19339.841758087845,15456.832080132033
31,19339.841758087845,14512.683716641388
32,18032.536044911485,14512.683716641388
33,18032.536044911485,14512.683716641388
34,17587.541430614197,14512.683716641388
35,17587.541430614197,14512.683716641388
36,17587.541430614197,14512.683716641388
37,17587.541430614197,14391.670707145102
38,17587.541430614197,14391.670707145102
39,17552.050429056493,14008.714898211198
40,17552.050429056493,14008.714898211198
41,16856.4376157425,14000.170473552123
42,16856.4376157425,14000.170473552123
43,16670.709386710216,14000.170473552123
44,16062.459342423974,13995.76967559801
45,16062.459342423974,13817.044218297297
46,15586.499216865963,13817.044218297297
47,15586.499216865963,13817.044218297297
48,15586.499216865963,13817.044218297297
49,15586.499216865963,13817.044218297297
50,15586.499216865963,13817.044218297297
51,15586.499216865963,13430.907191904109
52,15586.499216865963,13430.907191904109
53,14962.26140143384,13430.907191904109
54,14962.26140143384,13426.39847530768
55,13528.791908561792,13426.39847530768
56,13528.791908561792,13351.79809599514
57,13528.791908561792,13350.484376764754
58,13528.791908561792,13350.484376764754
59,12831.810719711058,13350.484376764754
60,12831.810719711058,13350.484376764754
61,12831.810719711058,13057.000600522431
62,12831.810719711058,13057.000600522431
63,12831.810719711058,13057.000600522431
64,12242.456083945253,13057.000600522431
65,12242.456083945253,13005.525482415422
66,12242.456083945253,13005.525482415422
67,12242.456083945253,13005.525482415422
68,12242.456083945253,13005.525482415422
69,12177.634895486795,12998.674619199752
70,12025.522337739003,12923.523787619075
71,12025.522337739003,12514.9998468647
72,12024.011308932593,12514.9998468647
73,11920.524660854897,12514.9998468647
74,11614.64356615154,12352.231530607212
75,11614.64356615154,12352.231530607212
76,11147.618459826686,12352.231530607212
77,10887.767803423501,12352.231530607212
78,10470.656263871728,12352.231530607212
79,10237.004209885461,12352.231530607212
80,10237.004209885461,12269.352294499053
81,10237.004209885461,12269.352294499053
82,9884.781838462874,12269.352294499053
83,9884.781838462874,12269.352294499053
84,9446.02811118569,12244.525296030932
85,9446.02811118569,11506.425261174141
86,9446.02811118569,11506.425261174141
87,9376.98146341283,11506.425261174141
88,8681.655353728129,11506.425261174141
89,8681.655353728129,11506.425261174141
90,8618.498074831223,11506.425261174141
91,8456.487589512051,11506.425261174141
92,8187.253820181465,11506.425261174141
93,7933.817423254121,11498.66881387959
94,7933.817423254121,11498.66881387959
95,7898.579577112208,11498.66881387959
96,7731.439457635445,11498.66881387959
97,7702.6322105098325,11498.66881387959
98,7520.916711483497,11498.66881387959
99,7520.916711483497,11498.66881387959
100,7417.966222064216,11498.66881387959
101,7417.966222064216,11357.337777084469
102,7391.768969222837,11357.337777084469
103,7319.098459223377,11357.337777084469
104,7109.266318827358,11357.337777084469
105,7109.266318827358,11357.337777084469
106,7109.266318827358,11357.337777084469
107,7109.266318827358,11357.337777084469
108,7019.160982062678,11320.394488663344
109,6975.425897883738,11320.394488663344
110,6975.425897883738,11320.394488663344
111,6923.50231091445,11309.143165963074
112,6438.392760681894,11278.976832623746
113,6438.392760681894,11253.610482298043
114,6438.392760681894,11253.610482298043
115,6438.392760681894,11226.592070187475
116,6414.323601435958,11180.752448905043
117,6414.323601435958,11180.752448905043
118,6414.323601435958,11164.937710150394
119,6414.323601435958,11160.699034882091
120,6414.323601435958,11132.642352970197
121,6128.167082645389,11121.252687521486
122,6040.72756060868,11086.066772223365
123,5851.740220099297,11025.56358576973
124,5851.740220099297,11025.56358576973
125,5851.740220099297,11025.56358576973
126,5838.9995972482175,11013.593573744687
127,5829.026509027457,11013.593573744687
128,5829.026509027457,10988.125353428026
129,5780.068018189402,10988.125353428026
130,5366.5852131321735,10988.125353428026
131,5366.5852131321735,10878.050477419392
132,5366.5852131321735,10878.050477419392
133,5366.5852131321735,10849.634720927488
134,5343.882653326234,10849.634720927488
135,5343.882653326234,10849.634720927488
136,5233.105065227909,10807.225561315983
137,5192.596313706524,10746.261620777674
138,5035.839946634744,10746.261620777674
139,4780.299818655436,10668.401627876037
140,4750.491700924842,10668.401627876037
141,4750.491700924842,10668.401627876037
142,4750.491700924842,10668.401627876037
143,4721.555321429778,10668.401627876037
144,4655.196562663138,10668.401627876037
145,4643.215169845662,10651.20595269541
146,4612.752732208406,10651.20595269541
147,4519.356767809676,10644.305735202566
148,4519.356767809676,10570.987962974747
149,4334.388936019,10570.987962974747
150,4244.1947747741515,10570.987962974747
151,4244.1947747741515,10570.987962974747
152,4244.1947747741515,10534.010135210076
153,4230.413655571848,10534.010135210076
154,4077.301510363277,10534.010135210076
155,4077.301510363277,10473.329086943073
156,4007.073468123209,10473.329086943073
157,4007.073468123209,10473.329086943073
158,3842.2091483817703,10473.329086943073
159,3842.2091483817703,10455.995283653665
160,3790.761074173057,10455.995283653665
161,3759.535351632622,10414.478946724641
162,3759.535351632622,10414.478946724641
163,3744.9885555231326,10407.304150071888
164,3664.781386989061,10384.920990544855
165,3613.4610763116316,10383.830030187839
166,3613.4610763116316,10383.830030187839
167,3583.4717143248445,10383.830030187839
168,3501.8826102267176,10382.950510705481
169,3446.3044119627807,10367.526956330348
170,3374.106443902959,10358.961643434724
171,3374.106443902959,10343.044663844988
172,3374.106443902959,10342.678400989109
173,3362.906703871695,10337.296929785713
174,3274.931918998617,10323.732342257128
175,3274.931918998617,10312.84670061927
176,3274.931918998617,10255.757635200609
177,3100.6581780570295,10255.757635200609
178,3100.6581780570295,10255.757635200609
179,3055.010674457002,10255.757635200609
180,3055.010674457002,10255.757635200609
181,3055.010674457002,10255.757635200609
182,3054.695911236655,10244.700186561959
183,2834.786516954254,10244.700186561959
184,2834.786516954254,10213.018878180856
185,2834.786516954254,10211.80968121871
186,2834.786516954254,10209.267144961033
187,2834.786516954254,10181.181725558505
188,2765.1465061886147,10146.739138118424
189,2733.1132590244756,10127.372957844065
190,2697.678225993599,10127.372957844065
191,2697.678225993599,10092.232300679758
192,2697.678225993599,10092.232300679758
193,2583.3987793831243,10092.232300679758
194,2583.3987793831243,10092.232300679758
195,2583.3987793831243,10075.82618918793
196,2573.085615797729,10075.82618918793
197,2531.4351254108324,10067.648083115275
198,2531.4351254108324,10054.384506477929
199,2474.6353313019854,10041.14219602611
200,2474.6353313019854,10041.14219602611
201,2471.624958355127,10016.530027420236
202,2422.4453236112176,10014.853380167837
203,2422.4453236112176,10014.853380167837
204,2422.4453236112176,9993.96052422461
205,2387.8238645757456,9993.96052422461
206,2334.6101658159405,9977.905533739717
207,2334.6101658159405,9975.903097152905
208,2334.6101658159405,9975.903097152905
209,2285.6591398375876,9967.299634670462
210,2285.6591398375876,9962.909009460102
211,2245.5233483777743,9945.570217098157
212,2217.721095199449,9945.570217098157
213,2217.721095199449,9926.08461361467
214,2201.4375925049007,9926.08461361467
215,2201.4375925049007,9926.08461361467
216,2201.4375925049007,9881.587606674353
217,2201.4375925049007,9881.587606674353
218,2201.4375925049007,9854.542495700176
219,2102.862121249176,9854.542495700176
220,2102.862121249176,9854.542495700176
221,2102.862121249176,9854.542495700176
222,2102.862121249176,9848.738692010309
223,2079.196616949229,9842.022393751406
224,2023.6262604214062,9842.022393751406
225,2022.4102109268508,9842.022393751406
226,2022.4102109268508,9842.022393751406
227,2022.4102109268508,9835.661892363865
228,2017.118473275988,9828.631409249736
229,2017.118473275988,9827.899798750088
230,1997.163428846158,9826.210255062944
231,1997.163428846158,9826.210255062944
232,1865.1192400936488,9825.514733955551
233,1865.1192400936488,9819.489380871895
234,1865.1192400936488,9819.489380871895
235,1813.294326169066,9819.489380871895
236,1813.294326169066,9819.489380871895
237,1813.294326169066,9819.489380871895
238,1813.294326169066,9815.989136229955
239,1813.294326169066,9815.989136229955
240,1813.294326169066,9809.720437385276
241,1783.328667140815,9809.277359591932
242,1753.3558821775014,9801.399603321102
243,1753.3558821775014,9801.399603321102
244,1751.704687541326,9801.399603321102
245,1716.928244842561,9785.73230741662
246,1716.928244842561,9785.73230741662
247,1716.928244842561,9780.691144792188
248,1716.928244842561,9777.840518691439
249,1694.4796525562622,9777.840518691439
250,1694.4796525562622,9773.456814948222
251,1694.4796525562622,9769.089398603403
252,1663.9879973728143,9766.908182513938
253,1663.9879973728143,9745.817482492088
254,1663.9879973728143,9745.817482492088
255,1663.9879973728143,9745.817482492088
256,1650.8037549555406,9744.02216011889
257,1650.8037549555406,9744.02216011889
258,1626.8027574446928,9744.02216011889
259,1626.8027574446928,9744.02216011889
260,1626.8027574446928,9744.02216011889
261,1626.8027574446928,9729.539941578998
262,1617.829418459888,9729.539941578998
263,1617.829418459888,9729.539941578998
264,1585.8168504380913,9729.539941578998
265,1572.4217514150719,9723.958421796387
266,1532.8118497696926,9723.958421796387
267,1532.8118497696926,9710.487919237992
268,1532.8118497696926,9710.487919237992
269,1532.8118497696926,9710.487919237992
270,1532.8118497696926,9707.917224137327
271,1490.7352469100135,9707.917224137327
272,1490.7352469100135,9706.919827289916
273,1490.7352469100135,9702.336000651492
274,1490.7352469100135,9702.336000651492
275,1453.531147031154,9700.36304268163
276,1453.5311470311522,9695.962873779208
277,1453.5311470311522,9695.280571423198
278,1453.5311470311522,9690.941254403004
279,1453.5311470311522,9687.274140182995
280,1450.6461835000205,9687.274140182995
281,1450.6461835000205,9678.752689274721
282,1439.206273737997,9678.752689274721
283,1436.9763223858358,9676.023560451355
284,1436.4502113706724,9676.023560451355
285,1361.3971373450472,9676.023560451355
286,1361.3971373450472,9676.023560451355
287,1361.3971373450472,9669.479581125192
288,1361.3971373450472,9669.479581125192
289,1361.3971373450472,9662.76297006644
290,1361.3971373450472,9655.13383849836
291,1361.3971373450472,9655.13383849836
292,1361.3971373450472,9655.13383849836
293,1361.3971373450472,9655.13383849836
294,1361.3971373450472,9648.104366140804
295,1361.3971373450472,9648.104366140804
296,1361.3971373450472,9648.104366140804
297,1361.2884566718676,9640.3801676171
298,1361.2884566718676,9636.9553689811
299,1361.2884566718676,9625.347210402655
300,1345.230637013215,9625.347210402655
301,1345.230637013215,9623.823735123655
302,1345.230637013215,9623.823735123655
303,1289.9056059234558,9616.124185380215
304,1289.9056059234558,9616.124185380215
305,1289.9056059234558,9616.124185380215
306,1289.9056059234558,9616.124185380215
307,1289.9056059234558,9616.124185380215
308,1289.9056059234558,9611.141528496095
309,1289.9056059234558,9611.141528496095
310,1289.9056059234558,9611.141528496095
311,1289.9056059234558,9606.039978405484
312,1289.9056059234558,9606.039978405484
313,1272.5294664267756,9603.342385181779
314,1271.5183309100864,9603.342385181779
315,1271.5183309100864,9602.063233635046
316,1271.5183309100864,9602.063233635046
317,1258.5015715909144,9589.764194968155
318,1258.5015715909144,9589.764194968155
319,1258.5015715909144,9589.764194968155
320,1258.5015715909144,9589.764194968155
321,1258.5015715909144,9589.669147862658
322,1237.8520509894743,9589.669147862658
323,1237.8520509894743,9586.697603642064
324,1237.8520509894743,9586.343553857758
325,1237.8520509894743,9584.568488359702
326,1237.8520509894743,9582.196752848273
327,1237.8520509894743,9581.80653493205
328,1237.8520509894743,9581.80653493205
329,1237.8520509894743,9579.152571237137
330,1237.8520509894743,9574.587433056025
331,1235.3810332172006,9571.356678739823
332,1235.3810332172006,9571.356678739823
333,1233.2353375298858,9571.356678739823
334,1233.2353375298858,9570.800446966681
335,1233.2353375298858,9564.689929545302
336,1233.2353375298858,9564.689929545302
337,1223.0836436733753,9561.806847073098
338,1223.0836436733753,9557.544127214387
339,1223.0836436733753,9557.018860793005
340,1199.8244316137104,9557.018860793005
341,1199.8244316137104,9557.018860793005
342,1199.8244316137104,9557.018860793005
343,1187.2349614500986,9557.018860793005
344,1187.2349614500986,9543.38158488707
345,1187.2349614500986,9543.38158488707
346,1187.2349614500986,9543.38158488707
347,1187.2349614500986,9543.38158488707
348,1187.2349614500986,9543.38158488707
349,1163.6857811104614,9543.38158488707
350,1163.6857811104614,9543.38158488707
351,1162.4229208002055,9542.194491439344
352,1162.4229208002055,9540.838512663215
353,1162.4229208002055,9535.72120336995
354,1162.4229208002055,9535.72120336995
355,1162.4229208002055,9533.852634145418
356,1162.4229208002055,9533.852634145418
357,1162.4229208002055,9530.484880742315
358,1162.4229208002055,9530.19800708269
359,1162.4229208002055,9530.19800708269
360,1162.4229208002055,9530.19800708269
361,1162.4229208002055,9528.04312790361
362,1136.5458255430221,9527.471432898852
363,1136.5458255430221,9525.084080858775
364,1136.5458255430221,9525.084080858775
365,1136.5458255430221,9524.366485718636
366,1135.055646524405,9524.366485718636
367,1135.055646524405,9522.056785479295
368,1133.230093902732,9521.82023926622
369,1133.230093902732,9521.82023926622
370,1133.230093902732,9521.039197250115
371,1130.8548519058659,9514.015929381252
372,1130.8548519058659,9511.994305522572
373,1129.2624080632331,9511.994305522572
374,1125.5421002199598,9511.994305522572
375,1125.5421002199598,9511.994305522572
376,1125.5421002199598,9511.994305522572
377,1125.3736517194984,9504.748775128519
378,1124.5221400160608,9504.748775128519
379,1124.5221400160608,9504.748775128519
380,1124.5221400160608,9504.748775128519
381,1124.0713890737002,9494.78426632165
382,1124.0713890737002,9494.78426632165
383,1123.1205581792317,9494.78426632165
384,1123.0113546181933,9494.126485884382
385,1118.0136022307815,9494.126485884382
386,1118.0136022307815,9494.126485884382
387,1118.0136022307815,9493.431047738084
388,1118.0136022307815,9493.431047738084
389,1117.62045320752,9493.077061554923
390,1117.3205628993765,9488.113868450175
391,1117.0303145485263,9488.113868450175
392,1115.7710113193466,9488.113868450175
393,1115.7710113193466,9488.113868450175
394,1115.7153623308736,9484.696283233987
395,1115.398336846265,9483.67721892648
396,1115.398336846265,9483.67721892648
397,1115.398336846265,9483.67721892648
398,1115.398336846265,9483.605551595496
399,1115.1192537146785,9483.605551595496
400,1113.7400482835174,9483.605551595496
401,1113.7400482835174,9481.691470821936
402,1112.2189879412826,9478.841707692027
403,1111.9640696864549,9477.599494289721
